"Rank","Name","Platform","Year","Genre","Publisher","NA_Sales","EU_Sales","JP_Sales","Other_Sales","Global_Sales"
6091,"Power Pro Kun Pocket 11","DS","2008","Sports","Konami Digital Entertainment",0,0,0.29,0,0.29
6095,"Warriors Orochi 2","PSP","2008","Action","Tecmo Koei",0.06,0,0.22,0.01,0.29
6096,"Ratatouille: Food Frenzy","DS","2007","Puzzle","THQ",0.26,0,0,0.02,0.29
6099,"Bratz: Super Babyz","DS","2008","Action","THQ",0.26,0,0,0.02,0.29
6100,"Battle & Get! Pokemon Typing DS","DS","2011","Misc","Nintendo",0,0,0.29,0,0.29
6101,"Kung Zhu","DS","2010","Action","Activision",0.26,0,0,0.02,0.29
6102,"Earthworm Jim","GBA","2001","Platform","Interplay",0.2,0.08,0,0.01,0.29
6103,"Tales of Phantasia","GBA","2003","Role-Playing","Nintendo",0.08,0.03,0.17,0.01,0.29
6106,"All Star Cheer Squad","DS","2008","Sports","THQ",0.26,0,0,0.02,0.28
6114,"Disney's Extreme Skate Adventure","GBA","2003","Sports","Activision",0.2,0.08,0,0.01,0.28
6115,"Dragon Ball GT: Transformation","GBA","2005","Action","Atari",0.2,0.08,0,0.01,0.28
6116,"Bratz Ponyz","DS","2007","Adventure","Game Factory",0.26,0,0,0.02,0.28
6118,"Baby Pals","DS","2007","Simulation","THQ",0.26,0.01,0,0.02,0.28
6129,"Yu-Gi-Oh! Double Pack","GBA","2006","Role-Playing","Konami Digital Entertainment",0.2,0.08,0,0.01,0.28
6130,"X-Men: Reign of Apocalypse","GBA","2001","Action","Activision",0.2,0.08,0,0.01,0.28
6135,"Digimon Adventure: Anode Tamer","WS","1999","Role-Playing","Namco Bandai Games",0,0,0.28,0,0.28
6136,"Fantastic 4: Flame On","GBA","2005","Action","Activision",0.2,0.08,0,0.01,0.28
6142,"Pirates of the Caribbean: Dead Man's Chest","PSP","2006","Adventure","Disney Interactive Studios",0.25,0.01,0,0.02,0.28
6143,"Assassin's Creed II: Discovery","DS","2009","Action","Ubisoft",0.15,0.11,0,0.03,0.28
6144,"F/A-18F Super Hornet","GBA","2004","Simulation","Majesco Entertainment",0.2,0.08,0,0.01,0.28
6146,"Final Fantasy VI Advance","GBA","2006","Role-Playing","Nintendo",0,0,0.28,0.01,0.28
6150,"Beyblade: Metal Masters","DS","2010","Action","Konami Digital Entertainment",0.16,0.1,0,0.03,0.28
6157,"Mega Man: Dr. Wily's Revenge","GB","1991","Platform","Nintendo",0,0,0.28,0,0.28
6158,"Yu-Gi-Oh! World Championship 2008","DS","2007","Strategy","Konami Digital Entertainment",0.13,0.02,0.12,0.01,0.28
6160,"Godzilla: Domination!","GBA","2002","Fighting","Atari",0.2,0.07,0,0.01,0.28
6161,"Sly Cooper: Thieves in Time","PSV","2013","Platform","Sony Computer Entertainment Europe",0.16,0.06,0,0.05,0.28
6162,"Tales of the World: Radiant Mythology 3","PSP","2011","Role-Playing","Namco Bandai Games",0,0,0.28,0,0.28
6166,"Mega Man II","GB","1991","Platform","Nintendo",0,0,0.28,0,0.28
6169,"Rocket Power: Beach Bandits","GBA","2002","Platform","THQ",0.2,0.07,0,0.01,0.28
6170,"Surf's Up","DS","2007","Sports","Ubisoft",0.26,0,0,0.02,0.28
6179,"Sesame Street: Elmo's A-to-Zoo Adventure","DS","2010","Misc","Warner Bros. Interactive Entertainment",0.27,0,0,0.02,0.28
6180,"MLB 07: The Show","PSP","2007","Sports","Sony Computer Entertainment",0.26,0,0,0.02,0.28
6181,"Pitfall: The Mayan Adventure","GBA","2001","Platform","Interplay",0.2,0.07,0,0.01,0.28
6184,"Shrek: Ogres & Dronkeys","DS","2007","Simulation","Activision",0.26,0,0,0.02,0.28
6185,"Monopoly","DS","2010","Misc","Electronic Arts",0.16,0.1,0,0.03,0.28
6186,"Hot Wheels: Track Attack","DS","2010","Racing","THQ",0.18,0.08,0,0.02,0.28
6189,"Disney's Treasure Planet","GBA","2002","Action","Ubisoft",0.2,0.07,0,0.01,0.28
6199,"Corvette","GBA","2003","Racing","TDK Mediactive",0.2,0.07,0,0.01,0.28
6206,"Moshi Monsters: Moshlings Theme Park","3DS","2012","Misc","Activision",0.13,0.13,0,0.03,0.28
6212,"Danganronpa Another Episode: Ultra Despair Girls","PSV","2014","Action","Nippon Ichi Software",0.1,0.03,0.12,0.04,0.28
6214,"Over the Hedge","DS","2006","Platform","Activision",0.25,0.01,0,0.02,0.28
6216,"iCarly 2: iJoin The Click!","DS","2010","Adventure","Activision",0.26,0.01,0,0.02,0.28
6217,"The Warriors","PSP","2007","Action","Take-Two Interactive",0.23,0.02,0,0.03,0.28
6220,"Patapon 3","PSP","2011","Misc","Sony Computer Entertainment",0.05,0.04,0.17,0.02,0.28
6221,"Sesame Street: Cookie's Counting Carnival","DS","2010","Misc","Warner Bros. Interactive Entertainment",0.26,0,0,0.02,0.28
6230,"Pinkalicious","DS","2011","Misc","GameMill Entertainment",0.26,0,0,0.02,0.28
6234,"Puyo Puyo! 15th Anniversary","DS","2006","Puzzle","Sega",0,0,0.28,0,0.28
6240,"My Japanese Coach","DS","2008","Misc","Ubisoft",0.25,0,0,0.02,0.28
6250,"Power Pro Kun Pocket 3","GBA","2001","Sports","Konami Digital Entertainment",0,0,0.27,0.01,0.28
6252,"Castlevania: Aria of Sorrow","GBA","2003","Platform","Konami Digital Entertainment",0.2,0.07,0,0,0.28
6253,"NBA 2K12","PSP","2011","Sports","Take-Two Interactive",0.22,0.03,0,0.03,0.28
6257,"Donkey Kong GB: Dinky Kong & Dixie Kong","GB","2000","Platform","Nintendo",0,0,0.28,0,0.28
6258,"Kobitodzukan: Kobito Kansatsu Set","3DS","2012","Misc","Nippon Columbia",0,0,0.28,0,0.28
6260,"Pro Evolution Soccer 2013","PSP","2012","Sports","Konami Digital Entertainment",0,0.07,0.18,0.03,0.28
6263,"Kenka Bancho: Badass Rumble","PSP","2008","Action","Spike",0.06,0,0.2,0.01,0.27
6265,"Moero! Nekketsu Rhythm Damashii: Osu! Tatakae! Ouendan! 2","DS","2007","Misc","Nintendo",0,0,0.27,0,0.27
6269,"Boogie","DS","2007","Misc","Electronic Arts",0.25,0,0,0.02,0.27
6274,"The Legend of Zelda: The Minish Cap(weekly JP sales)","GBA","N/A","Action","N/A",0,0,0.27,0.01,0.27
6275,"Motocross Maniacs Advance","GBA","2002","Racing","Konami Digital Entertainment",0.2,0.07,0,0,0.27
6278,"M&M's Blast!","GBA","2001","Puzzle","Unknown",0.2,0.07,0,0,0.27
6280,"Need for Speed: Most Wanted","DS","2005","Racing","Electronic Arts",0.24,0.01,0,0.02,0.27
6286,"Littlest Pet Shop: Beach Friends","DS","2009","Simulation","Electronic Arts",0.25,0,0,0.02,0.27
6288,"Suikoden Tierkreis","DS","2008","Role-Playing","Konami Digital Entertainment",0.09,0.01,0.15,0.01,0.27
6296,"Resident Evil: Deadly Silence","DS","2006","Action","Capcom",0.12,0.03,0.11,0.01,0.27
6297,"Pac-Pix","DS","2005","Puzzle","Namco Bandai Games",0.16,0,0.1,0.01,0.27
6299,"EyePet","PSP","2010","Simulation","Sony Computer Entertainment",0.02,0.17,0,0.09,0.27
6303,"Jikkyou Powerful Pro Yakyuu Portable 4","PSP","2009","Sports","Konami Digital Entertainment",0,0,0.27,0,0.27
6304,"SD Gundam G Generation Portable","PSP","2006","Strategy","Namco Bandai Games",0,0,0.27,0,0.27
6311,"Rhythm Thief & the Emperor's Treasure","3DS","2012","Misc","Sega",0.07,0.07,0.12,0.01,0.27
6313,"NickToons: Racing","GBA","2002","Racing","Infogrames",0.19,0.07,0,0,0.27
6315,"Tiger Woods PGA Tour 07","PSP","2006","Sports","Electronic Arts",0.2,0.04,0,0.04,0.27
6321,"LEGO Harry Potter: Years 5-7","PSP","N/A","Action","Warner Bros. Interactive Entertainment",0.1,0.11,0,0.06,0.27
6324,"Fushigi no Dungeon: Fuurai no Shiren GB: Tsukikagemura no Kaibutsu","GB","1996","Role-Playing","ChunSoft",0,0,0.27,0,0.27
6326,"Over the Hedge","GBA","2006","Platform","Activision",0.19,0.07,0,0,0.27
6329,"Battle of Giants: Mutant Insects","DS","2010","Strategy","Ubisoft",0.09,0.15,0,0.03,0.27
6332,"Yu-Gi-Oh! The Sacred Cards (JP weekly sales)","GBA","2002","Role-Playing","Konami Digital Entertainment",0,0,0.26,0.01,0.27
6333,"WWE Road to WrestleMania X8","GBA","2002","Fighting","THQ",0.19,0.07,0,0,0.27
6334,"Medarot 3: Kabuto / Kuwagata Version","GB","2000","Role-Playing","Imagineer",0,0,0.27,0,0.27
6342,"Reader Rabbit Kindergarten","DS","2008","Misc","Nordic Games",0.25,0,0,0.02,0.27
6351,"Tohoku Daigaku Karei Igaku Kenkyuusho - Kawashima Ryuuta Kyouju Kanshuu - Mono Sugoku Nou o Kitaeru 5-Funkan no Oni Training","3DS","2012","Action","Nintendo",0,0,0.27,0,0.27
6352,"Tales of Eternia","PSP","2005","Role-Playing","Ubisoft",0,0.01,0.25,0.01,0.27
6354,"Ben 10 Triple Pack","DS","2011","Misc","D3Publisher",0.13,0.12,0,0.03,0.27
6358,"Mat Hoffman's Pro BMX","GBA","2001","Sports","Activision",0.19,0.07,0,0,0.27
6360,"The Penguins of Madagascar","DS","2010","Action","THQ",0.13,0.12,0,0.02,0.27
6363,"Etrian Odyssey II: Heroes of Lagaard","DS","2008","Role-Playing","Atlus",0.1,0,0.16,0.01,0.27
6371,"Shin Megami Tensei: Devil Survivor","DS","2009","Role-Playing","Atlus",0.14,0,0.12,0.01,0.27
6372,"Magical Vacation","GBA","2001","Role-Playing","Nintendo",0,0,0.26,0.01,0.27
6379,"America's Test Kitchen: Let's Get Cooking","DS","2010","Simulation","Nintendo",0.25,0,0,0.02,0.27
6381,"Fire Emblem: Shin Monshou no Nazo Hikari to Kage no Eiyuu","DS","2010","Strategy","Nintendo",0,0,0.27,0,0.27
6383,"Connect Four / Perfection / Trouble","GBA","2005","Misc","Zoo Digital Publishing",0.19,0.07,0,0,0.27
6392,"Ace Attorney 6","3DS","2016","Adventure","Capcom",0,0,0.27,0,0.27
6394,"Cake Mania 2: Jill's Next Adventure!","DS","2008","Puzzle","Majesco Entertainment",0.24,0,0,0.02,0.27
6395,"Batman: Arkham Origins Blackgate","3DS","2013","Action","Warner Bros. Interactive Entertainment",0.16,0.09,0,0.02,0.27
6398,"Madden NFL 08","DS","2007","Sports","Electronic Arts",0.24,0,0,0.02,0.27
6400,"Family Feud: 2010 Edition","DS","2009","Misc","Ubisoft",0.25,0,0,0.02,0.27
6407,"Wipeout 2","DS","2011","Misc","Activision",0.25,0,0,0.02,0.27
6409,"Ultimate NES Remix","3DS","2014","Action","Unknown",0.15,0.09,0,0.02,0.27
6410,"Megamind: The Blue Defender","DS","2010","Adventure","THQ",0.19,0.05,0,0.02,0.27
6411,"NFL Street 3","PSP","2006","Sports","Electronic Arts",0.24,0,0,0.02,0.27
6419,"Ninja Gaiden Sigma","PSV","2012","Action","Tecmo Koei",0.13,0.06,0.04,0.04,0.27
6420,"Super Collapse! 3","DS","2007","Puzzle","Mumbo Jumbo",0.25,0,0,0.02,0.27
6423,"My Virtual Tutor: Reading Adventure Kindergarten to First","DS","2009","Misc","Mentor Interactive",0.25,0,0,0.02,0.27
6424,"Dynasty Warriors Next","PSV","2011","Action","Tecmo Koei",0.06,0.07,0.11,0.03,0.27
6427,"Operation Armored Liberty","GBA","2003","Action","Majesco Entertainment",0.19,0.07,0,0,0.27
6432,"Fish Tycoon","DS","2007","Simulation","Majesco Entertainment",0.24,0,0,0.02,0.27
6438,"Dragon Ball Z: Tenkaichi Tag Team","PSP","2010","Fighting","Namco Bandai Games",0.11,0.04,0.09,0.03,0.27
6439,"Sonic X: Game Boy Advance Video Volume 1","GBA","2004","Misc","N/A",0.19,0.07,0,0,0.27
6446,"Dungeons & Dragons: Eye of the Beholder","GBA","2002","Role-Playing","Atari",0.19,0.07,0,0,0.26
6450,"Rayman DS","DS","2005","Platform","Ubisoft",0.21,0.04,0,0.02,0.26
6461,"Danganronpa 2: Goodbye Despair","PSV","2014","Misc","Nippon Ichi Software",0.13,0.07,0,0.06,0.26
6462,"Aikatsu! 2-nin no My Princess","3DS","2013","Action","Namco Bandai Games",0,0,0.26,0,0.26
6463,"Beyblade: Metal Fusion","DS","2009","Role-Playing","Hudson Soft",0.08,0.03,0.14,0.01,0.26
6470,"Love Plus","DS","2009","Simulation","Konami Digital Entertainment",0,0,0.26,0,0.26
6471,"Tales of Innocence","DS","2007","Role-Playing","Namco Bandai Games",0,0,0.26,0,0.26
6473,"J Stars Victory Vs.","PSV","2014","Fighting","Namco Bandai Games",0,0.07,0.17,0.02,0.26
6474,"Rugrats: I Gotta Go Party","GBA","2002","Action","THQ",0.19,0.07,0,0,0.26
6476,"Crash Tag Team Racing","PSP","2005","Racing","Vivendi Games",0.16,0.06,0,0.04,0.26
6479,"DS Bungaku Zenshuu","DS","2007","Misc","Nintendo",0,0,0.26,0,0.26
6481,"Nancy Drew: The Mystery of the Clue Bender Society","DS","2008","Adventure","Codemasters",0.24,0,0,0.02,0.26
6482,"Inazuma Eleven GO 3: Galaxy","3DS","2013","Sports","Level 5",0,0,0.26,0,0.26
6484,"Michael Jackson: The Experience","DS","2010","Misc","Ubisoft",0.22,0.03,0,0.02,0.26
6488,"The Adventures of Jimmy Neutron Boy Genius vs. Jimmy Negatron","GBA","2002","Action","THQ",0.19,0.07,0,0,0.26
6490,"Naruto: Ultimate Ninja Heroes","PSP","2006","Fighting","Namco Bandai Games",0.26,0,0,0,0.26
6492,"Hey Arnold! The Movie","GBA","2002","Platform","THQ",0.19,0.07,0,0,0.26
6493,"Final Fantasy V Advance","GBA","2006","Role-Playing","Nintendo",0,0,0.26,0.01,0.26
6494,"Need for Speed: Most Wanted","GBA","2005","Racing","Electronic Arts",0.19,0.07,0,0,0.26
6495,"Lumines: Electronic Symphony","PSV","2012","Misc","Ubisoft",0.11,0.1,0.01,0.05,0.26
6499,"Babysitting Mania","DS","2008","Simulation","Majesco Entertainment",0.24,0,0,0.02,0.26
6502,"Ace Attorney Investigations 2","DS","2011","Adventure","Capcom",0,0,0.26,0,0.26
6504,"Smart Girl's Playhouse","DS","2007","Misc","505 Games",0.24,0,0,0.02,0.26
6506,"TouchMaster 3(Others sales)","DS","2009","Puzzle","Warner Bros. Interactive Entertainment",0,0.24,0,0.02,0.26
6509,"Madden NFL 2005","DS","2004","Sports","Electronic Arts",0.24,0,0,0.02,0.26
6510,"Skylanders: Trap Team","3DS","2014","Action","Activision",0.14,0.1,0,0.02,0.26
6511,"Yu-Gi-Oh! Ultimate Masters: World Championship Tournament 2006","GBA","2006","Misc","Konami Digital Entertainment",0.14,0.05,0.07,0.01,0.26
6512,"Power Pro Kun Pocket 5","GBA","2003","Sports","Konami Digital Entertainment",0,0,0.25,0.01,0.26
6513,"Konjiki no Gashbell!! Makai no Bookmark","GBA","2004","Adventure","Banpresto",0,0,0.25,0.01,0.26
6517,"Indiana Jones and the Staff of Kings","DS","2009","Action","Activision",0.17,0.07,0,0.02,0.26
6518,"Etrian Odyssey Untold: The Millennium Girl","3DS","2013","Role-Playing","Atlus",0.1,0.01,0.14,0.01,0.26
6520,"Hatsune Miku: Project Diva","PSP","2009","Misc","Sega",0,0,0.26,0,0.26
6522,"Gundam Battle Universe","PSP","2008","Fighting","Namco Bandai Games",0,0,0.26,0,0.26
6523,"Sengoku Basara: Battle Heroes","PSP","2009","Action","Capcom",0,0,0.26,0,0.26
6531,"Dora the Explorer: The Search for Pirate Pig's Treasure","GBA","2002","Adventure","NewKidCo",0.19,0.07,0,0,0.26
6532,"Muramasa: The Demon Blade","PSV","2013","Role-Playing","Marvelous Entertainment",0.13,0,0.1,0.03,0.26
6534,"Indiana Jones and the Staff of Kings","PSP","2009","Action","Activision",0.11,0.1,0,0.06,0.26
6541,"SD Gundam G Generation: Cross Drive","DS","2007","Strategy","Namco Bandai Games",0,0,0.26,0,0.26
6547,"Loving Life with Hello Kitty & Friends","DS","2011","Misc","Rising Star Games",0.15,0.08,0,0.02,0.26
6552,"MLB 09: The Show","PSP","2009","Sports","Sony Computer Entertainment",0.24,0,0,0.02,0.26
6553,"Polarium","DS","2004","Puzzle","Nintendo",0.13,0.01,0.11,0.01,0.26
6556,"Classic NES Series: Bomberman","GBA","2004","Action","Nintendo",0.1,0.04,0.11,0.01,0.26
6559,"Bratz Ponyz 2","DS","2008","Adventure","Game Factory",0.24,0,0,0.02,0.26
6561,"Frogger's Journey: The Forgotten Relic","GBA","2003","Action","Konami Digital Entertainment",0.18,0.07,0,0,0.26
6564,"Dora the Explorer: Game Boy Advance Video Volume 1","GBA","2004","Misc","N/A",0.18,0.07,0,0,0.26
6566,"Sega Rally Revo","PSP","2007","Racing","Sega",0.03,0.15,0,0.08,0.26
6581,"Pirates of the Caribbean: Dead Man's Chest","DS","2006","Adventure","Disney Interactive Studios",0.23,0.01,0,0.02,0.26
6582,"Bionicle: Matoran Adventures","GBA","2002","Platform","Electronic Arts",0.18,0.07,0,0,0.26
6589,"ATV: Quad Power Racing","GBA","2002","Racing","Liquid Games",0.18,0.07,0,0,0.26
6591,"The Backyardigans","DS","2009","Adventure","Take-Two Interactive",0.24,0,0,0.02,0.26
6600,"TOCA Race Driver 2: Ultimate Racing Simulator","PSP","2005","Racing","Codemasters",0,0.25,0,0,0.26
6601,"Super Robot Taisen R","GBA","2002","Strategy","Banpresto",0,0,0.25,0.01,0.26
6602,"Castlevania: Harmony of Dissonance","GBA","2002","Platform","Konami Digital Entertainment",0.16,0.06,0.04,0,0.26
6603,"Metroid Prime Pinball","DS","2005","Misc","Nintendo",0.21,0,0.02,0.02,0.26
6609,"Super Street Fighter II: Turbo Revival","GBA","2001","Fighting","Ubisoft",0.18,0.07,0,0,0.25
6614,"Imagine: Ballet Star","DS","2008","Simulation","Ubisoft",0.23,0.01,0,0.02,0.25
6616,"Percy Jackson and the Olympians: The Lightning Thief","DS","2010","Role-Playing","Activision",0.22,0.01,0,0.02,0.25
6617,"Spelling Challenges and more!","PSP","2007","Misc","Crave Entertainment",0.24,0,0,0.02,0.25
6628,"Zoo Resort 3D","3DS","2011","Simulation","Ubisoft",0.11,0.09,0.03,0.02,0.25
6629,"Ice Age 2: The Meltdown","GBA","2006","Platform","Vivendi Games",0.18,0.07,0,0,0.25
6630,"The Suite Life of Zack & Cody: Tipton Trouble","DS","2006","Action","Disney Interactive Studios",0.23,0,0,0.02,0.25
6634,"Power Pro Kun Pocket 2","GB","2000","Sports","Konami Digital Entertainment",0,0,0.25,0,0.25
6639,"Scrabble","DS","2009","Misc","Ubisoft",0.21,0.02,0,0.03,0.25
6641,"Spy Kids Challenger","GBA","2002","Platform","Disney Interactive Studios",0.18,0.07,0,0,0.25
6642,"K-ON! Houkago Live!!","PSP","2010","Misc","Sega",0,0,0.25,0,0.25
6650,"Cartoon Network Collection: Game Boy Advance Video Volume 1","GBA","2004","Misc","N/A",0.18,0.07,0,0,0.25
6658,"Animal Paradise","DS","2007","Simulation","Empire Interactive",0.09,0.14,0,0.02,0.25
6663,"FIFA 14","3DS","2013","Sports","Electronic Arts",0,0.23,0,0.03,0.25
6665,"Bomberman Tournament","GBA","2001","Puzzle","Activision",0.1,0.04,0.1,0.01,0.25
6669,"Midway's Greatest Arcade Hits","GBA","2001","Misc","Midway Games",0.18,0.07,0,0,0.25
6671,"Final Fantasy II","WS","2001","Role-Playing","SquareSoft",0,0,0.25,0,0.25
6674,"UEFA Euro 2008 Austria-Switzerland","PSP","2008","Sports","Electronic Arts",0.06,0.13,0,0.06,0.25
6677,"Golden Nugget Casino","GBA","2004","Misc","Majesco Entertainment",0.18,0.07,0,0,0.25
6705,"Freshly-Picked: Tingle's Rosy Rupeeland","DS","2006","Role-Playing","Nintendo",0,0.01,0.24,0,0.25
6711,"Marvel: Ultimate Alliance 2","PSP","2009","Role-Playing","Activision",0.17,0.04,0,0.04,0.25
6712,"The Legend of Legacy","3DS","2015","Role-Playing","FuRyu",0.11,0.02,0.1,0.01,0.25
6713,"Disgaea 2: Dark Hero Days","PSP","2009","Role-Playing","Nippon Ichi Software",0.1,0.01,0.12,0.02,0.25
6718,"Medabots AX: Metabee","GBA","2002","Role-Playing","Natsume",0.18,0.07,0,0,0.25
6719,"Tennis no Oji-Sama: Genius Boys Academy","GBA","2002","Sports","Konami Digital Entertainment",0,0,0.24,0.01,0.25
6729,"Imagine: Zookeeper","DS","2009","Simulation","Ubisoft",0.16,0.06,0,0.02,0.25
6736,"Littlest Pet Shop: Country Friends","DS","2009","Simulation","Electronic Arts",0.23,0,0,0.02,0.25
6747,"Cradle of Rome","DS","2008","Puzzle","Rising Star Games",0.06,0.16,0,0.03,0.25
6758,"Disney's A Christmas Carol","DS","2009","Adventure","Disney Interactive Studios",0.22,0.01,0,0.02,0.25
6759,"Butt Ugly Martians: B.K.M. Battles","GBA","2002","Action","Vivendi Games",0.18,0.07,0,0,0.25
6762,"Sorry! / Aggravation / Scrabble Junior","GBA","2005","Misc","Zoo Digital Publishing",0.18,0.07,0,0,0.25
6763,"Driver '76","PSP","2007","Racing","Ubisoft",0.03,0.14,0,0.08,0.25
6766,"How to Train Your Dragon 2","3DS","2014","Adventure","Little Orbit",0.04,0.19,0,0.02,0.25
6768,"Classic NES Series: Excitebike","GBA","2004","Racing","Nintendo",0.11,0.04,0.1,0.01,0.25
6769,"Classic NES Series: Xevious","GBA","2004","Shooter","Nintendo",0.08,0.03,0.12,0.01,0.25
6771,"Disney's Planes","DS","2013","Simulation","Disney Interactive Studios",0.13,0.1,0,0.02,0.25
6773,"Tales of Hearts","DS","2008","Role-Playing","Namco Bandai Games",0,0,0.24,0,0.24
6776,"Catz","GBA","2005","Simulation","Ubisoft",0.18,0.06,0,0,0.24
6778,"Transformers: War for Cybertron (DS Version)","DS","2010","Shooter","Activision",0.22,0.01,0,0.02,0.24
6781,"LEGO Ninjago: Shadow of Ronin","PSV","2015","Action","Warner Bros. Interactive Entertainment",0.03,0.16,0,0.05,0.24
6782,"Avalon Code","DS","2008","Role-Playing","Rising Star Games",0.11,0,0.12,0.01,0.24
6783,"That's So Raven: Psychic on the Scene","DS","2006","Adventure","Disney Interactive Studios",0.23,0,0,0.02,0.24
6785,"Tongari Boushi to Oshare na Mahou Tsukai","DS","2011","Action","Konami Digital Entertainment",0,0,0.24,0,0.24
6790,"MLB","PSP","2005","Sports","Sony Computer Entertainment",0.23,0,0,0.02,0.24
6795,"Corpse Party: Blood Drive","PSV","2014","Adventure","Marvelous Interactive",0.11,0.03,0.06,0.05,0.24
6797,"Disney Stitch Jam","DS","2009","Misc","Disney Interactive Studios",0.08,0,0.16,0,0.24
6802,"Ace Combat: Assault Horizon Legacy","3DS","2011","Simulation","Namco Bandai Games",0.1,0.06,0.08,0.01,0.24
6807,"The Incredible Hulk","DS","2008","Action","Sega",0.22,0,0,0.02,0.24
6810,"Pro Yaky? Spirits 2011","PSP","2011","Sports","Konami Digital Entertainment",0,0,0.24,0,0.24
6811,"Imagine: Teacher Class Trip","DS","2009","Adventure","Ubisoft",0.1,0.12,0,0.02,0.24
6813,"Final Fantasy Fables: Chocobo Tales","DS","2006","Adventure","Ubisoft",0.11,0.01,0.12,0.01,0.24
6816,"DK: King of Swing","GBA","2005","Platform","Nintendo",0.17,0.06,0,0,0.24
6825,"Harry Potter and the Goblet of Fire","DS","2005","Action","Electronic Arts",0.21,0.02,0,0.02,0.24
6826,"Midway Arcade Treasures: Extended Play","PSP","2005","Misc","Midway Games",0.21,0.01,0,0.02,0.24
6828,"Skylanders SWAP Force","3DS","2013","Platform","Activision",0.1,0.12,0,0.02,0.24
6830,"What Did I Do to Deserve This, My Lord!? 2","PSP","2008","Role-Playing","Nippon Ichi Software",0.05,0,0.18,0.01,0.24
6836,"Street Fighter X Tekken","PSV","2012","Fighting","Capcom",0.14,0.05,0.01,0.04,0.24
6838,"Ben 10 Ultimate Alien: Cosmic Destruction","PSP","2010","Platform","D3Publisher",0.1,0.09,0,0.05,0.24
6841,"Stella Glow","3DS","2015","Role-Playing","Atlus",0.16,0.01,0.05,0.02,0.24
6844,"Pro Yaky? Spirits 2010","PSP","2010","Sports","Konami Digital Entertainment",0,0,0.24,0,0.24
6850,"Luminous Arc","DS","2007","Role-Playing","Rising Star Games",0.16,0,0.06,0.01,0.24
6851,"All Grown Up!: Game Boy Advance Video Volume 1","GBA","2004","Misc","N/A",0.17,0.06,0,0,0.24
6854,"Paws & Claws: Pet Resort","DS","2008","Simulation","THQ",0.22,0,0,0.02,0.24
6857,"Ms. Pac-Man: Maze Madness / Pac-Man World","GBA","2005","Puzzle","Namco Bandai Games",0.17,0.06,0,0,0.24
